"Country","Site","OTU","n_biosamples_positive","n_pcr_positive","n_pcr_total","mean_p_pcr","min_p_pcr","max_p_pcr","min_pcr_per_pos_biosample","max_pcr_per_pos_biosample","pcr_distribution","total_reads","p_pcr_pooled","pcr_spread_ratio","total_biosamples_at_site","total_pcr_at_site","p_empirical","theta","p_star","p_detect_site","confidence_score","reliability","confidence","Phylum","Class","Order","Family","Genus","Species"
"Denmark","Denmark_1","otu1",3,9,9,1,1,1,9,9,"9",1985,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu100",1,3,3,1,1,1,3,3,"3",609,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Ctenophora","Tentaculata",NA,NA,NA,NA
"Denmark","Denmark_1","otu1001",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",49,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu10131",1,3,3,1,1,1,3,3,"3",293,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu102",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",159,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,"Dinophyceae","Gymnodiniales","Gymnodiniaceae","Syltodinium","Syltodinium listii"
"Denmark","Denmark_1","otu10204",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",37,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu10221",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",92,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1061",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",32,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu10719",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",128,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu110",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",717,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1104",3,9,9,1,1,1,9,9,"9",711,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu111",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",31,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu11182",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",28,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1120",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",715,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu11200",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",101,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1121",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",170,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu11494",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",82,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,"Chrysophyceae",NA,NA,NA,"uncultured Chrysophyceae"
"Denmark","Denmark_1","otu11714",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",32,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,"Bigyra","Labyrinthulida","Labyrinthulaceae","Labyrinthula","Labyrinthula terrestris"
"Denmark","Denmark_1","otu1186",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",92,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1190",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",118,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia",NA
"Denmark","Denmark_1","otu11903",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",99,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu11909",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",89,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1201",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",144,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1224",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",40,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu12460",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",43,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1285",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",45,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1299",3,5,9,0.555555555555556,0.333333333333333,0.666666666666667,5,5,"5",187,0.555555555555556,1,3,9,0.555555555555556,1,0.912208504801097,0.999323360515401,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu13",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",46,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Ceramium","Ceramium diaphanum"
"Denmark","Denmark_1","otu130",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",29,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu132",3,7,9,0.777777777777778,0.666666666666667,1,7,7,"7",419,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu1326",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",76,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu133",3,9,9,1,1,1,9,9,"9",2656,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu134",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",55,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,"Phaeophyceae","Ectocarpales","Acinetosporaceae","Pylaiella","Pylaiella littoralis"
"Denmark","Denmark_1","otu1347",1,3,3,1,1,1,3,3,"3",170,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu13951",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",26,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu14",3,7,9,0.777777777777778,0.666666666666667,1,7,7,"7",10767,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1407",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",250,0.833333333333333,1,3,9,0.555555555555556,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1417",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",114,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu145",3,9,9,1,1,1,9,9,"9",765,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu146",3,6,9,0.666666666666667,0.666666666666667,0.666666666666667,6,6,"6",286,0.666666666666667,1,3,9,0.666666666666667,1,0.962962962962963,0.999949194736575,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1460",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",110,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu147",1,3,3,1,1,1,3,3,"3",170,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu148",3,9,9,1,1,1,9,9,"9",2936,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu14843",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",35,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu15",3,9,9,1,1,1,9,9,"9",5593,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,"Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum",NA
"Denmark","Denmark_1","otu1502",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",59,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu1521",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",50,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu153",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",29,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1538",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",19,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu1548",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",44,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu1556",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",200,0.833333333333333,1,3,9,0.555555555555556,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu156",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",501,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu15735",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",57,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu16",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",116,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu1624",1,3,3,1,1,1,3,3,"3",66,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu1628",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",83,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1633",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",93,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1644",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",248,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1645",3,6,9,0.666666666666667,0.333333333333333,1,6,6,"6",692,0.666666666666667,1,3,9,0.666666666666667,1,0.962962962962963,0.999949194736575,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu1653",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",959,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1659",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",20,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu16663",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",109,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,"Chrysophyceae",NA,NA,NA,NA
"Denmark","Denmark_1","otu1687",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",145,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu169",3,9,9,1,1,1,9,9,"9",5944,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1712",3,6,9,0.666666666666667,0.333333333333333,1,6,6,"6",428,0.666666666666667,1,3,9,0.666666666666667,1,0.962962962962963,0.999949194736575,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1722",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",37,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1742",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",57,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1762",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",152,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu1766",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",1405,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1773",1,3,3,1,1,1,3,3,"3",736,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1778",1,3,3,1,1,1,3,3,"3",1777,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu185",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",72,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1865",1,3,3,1,1,1,3,3,"3",162,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1870",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",474,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu189",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",119,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu1894",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",40,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu190",1,3,3,1,1,1,3,3,"3",176,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1901",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",120,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu192",3,9,9,1,1,1,9,9,"9",1629,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1921",1,3,3,1,1,1,3,3,"3",3130,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae",NA,NA
"Denmark","Denmark_1","otu1942",2,4,6,0.666666666666667,0.666666666666667,0.666666666666667,4,4,"4",150,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu19426",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",60,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low","Oomycota",NA,NA,"Miraculaceae","Miracula",NA
"Denmark","Denmark_1","otu195",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",507,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu196",2,6,6,1,1,1,6,6,"6",976,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu19761",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",33,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu1993",1,3,3,1,1,1,3,3,"3",95,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Hexanauplia","Harpacticoida","Tachidiidae","Tachidius",NA
"Denmark","Denmark_1","otu2005",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",55,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2013",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",29,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu2047",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",23,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2100",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",46,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2102",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",39,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu21105",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",37,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu21245",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",32,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2152",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",55,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu216",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",309,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu217",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",350,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu21707",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",36,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu218",1,3,3,1,1,1,3,3,"3",56,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2221",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",28,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu2237",2,6,6,1,1,1,6,6,"6",285,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu2253",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",32,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Denmark","Denmark_1","otu230",3,9,9,1,1,1,9,9,"9",657,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae",NA,NA
"Denmark","Denmark_1","otu232",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",440,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2422",2,6,6,1,1,1,6,6,"6",1836,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2457",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",31,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2480",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",39,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
