"Country","Site","BioSample","OTU","n_pcr_positive","n_pcr_total","p_pcr","total_reads"
"Greece","Greece_3","BGEMIS0752","otu280",1,3,0.333333333333333,27
"Greece","Greece_3","BGEMIS0752","otu285",3,3,1,63
"Greece","Greece_3","BGEMIS0752","otu29",3,3,1,453
"Greece","Greece_3","BGEMIS0752","otu3",3,3,1,94
"Greece","Greece_3","BGEMIS0752","otu30",1,3,0.333333333333333,12
"Greece","Greece_3","BGEMIS0752","otu337",3,3,1,79
"Greece","Greece_3","BGEMIS0752","otu4",1,3,0.333333333333333,20
"Greece","Greece_3","BGEMIS0752","otu5",1,3,0.333333333333333,5
"Greece","Greece_3","BGEMIS0752","otu50",1,3,0.333333333333333,4
"Greece","Greece_3","BGEMIS0752","otu506",2,3,0.666666666666667,175
"Greece","Greece_3","BGEMIS0752","otu58",2,3,0.666666666666667,44
"Greece","Greece_3","BGEMIS0752","otu59",1,3,0.333333333333333,40
"Greece","Greece_3","BGEMIS0752","otu67",1,3,0.333333333333333,72
"Greece","Greece_3","BGEMIS0752","otu8",3,3,1,1337
"Greece","Greece_3","BGEMIS0752","otu92",1,3,0.333333333333333,126
"Greece","Greece_3","BGEMIS0752","otu95",1,3,0.333333333333333,73
"Greece","Greece_3","BGEMIS0752","otu855",3,3,1,366
"Greece","Greece_3","BGEMIS0752","otu133",1,3,0.333333333333333,4
"Greece","Greece_3","BGEMIS0752","otu145",1,3,0.333333333333333,63
"Greece","Greece_3","BGEMIS0752","otu440",3,3,1,10744
"Greece","Greece_3","BGEMIS0752","otu499",3,3,1,356
"Greece","Greece_3","BGEMIS0752","otu711",1,3,0.333333333333333,28
"Greece","Greece_3","BGEMIS0752","otu106",1,3,0.333333333333333,4
"Greece","Greece_3","BGEMIS0752","otu153",1,3,0.333333333333333,7
"Greece","Greece_3","BGEMIS0752","otu1537",1,3,0.333333333333333,18
"Greece","Greece_3","BGEMIS0752","otu2015",1,3,0.333333333333333,17
"Greece","Greece_3","BGEMIS0752","otu2699",1,3,0.333333333333333,16
"Greece","Greece_3","BGEMIS0752","otu419",1,3,0.333333333333333,29
"Greece","Greece_3","BGEMIS0752","otu1811",1,3,0.333333333333333,12
"Greece","Greece_3","BGEMIS0752","otu1864",1,3,0.333333333333333,44
"Greece","Greece_3","BGEMIS0752","otu437",1,3,0.333333333333333,49
"Greece","Greece_3","BGEMIS0752","otu1408",1,3,0.333333333333333,15
"Greece","Greece_3","BGEMIS0752","otu2242",1,3,0.333333333333333,17
"Greece","Greece_3","BGEMIS0752","otu2359",1,3,0.333333333333333,17
"Greece","Greece_3","BGEMIS0752","otu897",1,3,0.333333333333333,29
"Greece","Greece_3","BGEMIS0752","otu1233",1,3,0.333333333333333,9
"Greece","Greece_3","BGEMIS0753","otu1219",1,3,0.333333333333333,145
"Greece","Greece_3","BGEMIS0753","otu149",1,3,0.333333333333333,548
"Greece","Greece_3","BGEMIS0753","otu151",1,3,0.333333333333333,231
"Greece","Greece_3","BGEMIS0753","otu16",2,3,0.666666666666667,515
"Greece","Greece_3","BGEMIS0753","otu184",1,3,0.333333333333333,620
"Greece","Greece_3","BGEMIS0753","otu186",1,3,0.333333333333333,140
"Greece","Greece_3","BGEMIS0753","otu232",2,3,0.666666666666667,979
"Greece","Greece_3","BGEMIS0753","otu253",1,3,0.333333333333333,117
"Greece","Greece_3","BGEMIS0753","otu261",3,3,1,571
"Greece","Greece_3","BGEMIS0753","otu2830",1,3,0.333333333333333,83
"Greece","Greece_3","BGEMIS0753","otu29",3,3,1,6460
"Greece","Greece_3","BGEMIS0753","otu3",1,3,0.333333333333333,247
"Greece","Greece_3","BGEMIS0753","otu337",3,3,1,1027
"Greece","Greece_3","BGEMIS0753","otu5",1,3,0.333333333333333,125
"Greece","Greece_3","BGEMIS0753","otu506",3,3,1,1344
"Greece","Greece_3","BGEMIS0753","otu53",1,3,0.333333333333333,499
"Greece","Greece_3","BGEMIS0753","otu59",1,3,0.333333333333333,85
"Greece","Greece_3","BGEMIS0753","otu8",3,3,1,4240
"Greece","Greece_3","BGEMIS0753","otu92",1,3,0.333333333333333,255
"Greece","Greece_3","BGEMIS0753","otu921",1,3,0.333333333333333,114
"Greece","Greece_3","BGEMIS0753","otu241",1,3,0.333333333333333,179
"Greece","Greece_3","BGEMIS0753","otu2222",1,3,0.333333333333333,118
"Greece","Greece_3","BGEMIS0753","otu52",2,3,0.666666666666667,273
"Greece","Greece_3","BGEMIS0753","otu499",3,3,1,4157
"Greece","Greece_3","BGEMIS0753","otu503",1,3,0.333333333333333,826
"Greece","Greece_3","BGEMIS0753","otu892",1,3,0.333333333333333,164
"Greece","Greece_3","BGEMIS0753","otu97",1,3,0.333333333333333,166
"Greece","Greece_3","BGEMIS0753","otu1002",1,3,0.333333333333333,356
"Greece","Greece_3","BGEMIS0753","otu1304",1,3,0.333333333333333,95
"Greece","Greece_3","BGEMIS0753","otu1408",2,3,0.666666666666667,326
"Greece","Greece_3","BGEMIS0753","otu2359",1,3,0.333333333333333,110
"Greece","Greece_3","BGEMIS0753","otu2711",1,3,0.333333333333333,75
"Greece","Greece_3","BGEMIS0754","otu109",1,3,0.333333333333333,82
"Greece","Greece_3","BGEMIS0754","otu1219",1,3,0.333333333333333,75
"Greece","Greece_3","BGEMIS0754","otu141",1,3,0.333333333333333,83
"Greece","Greece_3","BGEMIS0754","otu149",3,3,1,1251
"Greece","Greece_3","BGEMIS0754","otu158",1,3,0.333333333333333,246
"Greece","Greece_3","BGEMIS0754","otu16",3,3,1,2539
"Greece","Greece_3","BGEMIS0754","otu167",2,3,0.666666666666667,165
"Greece","Greece_3","BGEMIS0754","otu184",1,3,0.333333333333333,71
"Greece","Greece_3","BGEMIS0754","otu186",1,3,0.333333333333333,49
"Greece","Greece_3","BGEMIS0754","otu215",2,3,0.666666666666667,298
"Greece","Greece_3","BGEMIS0754","otu232",1,3,0.333333333333333,514
"Greece","Greece_3","BGEMIS0754","otu24",1,3,0.333333333333333,395
"Greece","Greece_3","BGEMIS0754","otu259",1,3,0.333333333333333,287
"Greece","Greece_3","BGEMIS0754","otu261",3,3,1,915
"Greece","Greece_3","BGEMIS0754","otu285",2,3,0.666666666666667,181
"Greece","Greece_3","BGEMIS0754","otu29",3,3,1,9668
"Greece","Greece_3","BGEMIS0754","otu3",1,3,0.333333333333333,164
"Greece","Greece_3","BGEMIS0754","otu32",1,3,0.333333333333333,70
"Greece","Greece_3","BGEMIS0754","otu337",3,3,1,448
"Greece","Greece_3","BGEMIS0754","otu35",1,3,0.333333333333333,120
"Greece","Greece_3","BGEMIS0754","otu50",1,3,0.333333333333333,178
"Greece","Greece_3","BGEMIS0754","otu506",3,3,1,678
"Greece","Greece_3","BGEMIS0754","otu59",2,3,0.666666666666667,529
"Greece","Greece_3","BGEMIS0754","otu745",1,3,0.333333333333333,115
"Greece","Greece_3","BGEMIS0754","otu8",3,3,1,1832
"Greece","Greece_3","BGEMIS0754","otu819",1,3,0.333333333333333,57
"Greece","Greece_3","BGEMIS0754","otu95",2,3,0.666666666666667,2014
"Greece","Greece_3","BGEMIS0754","otu590",1,3,0.333333333333333,76
"Greece","Greece_3","BGEMIS0754","otu133",2,3,0.666666666666667,192
"Greece","Greece_3","BGEMIS0754","otu145",1,3,0.333333333333333,500
"Greece","Greece_3","BGEMIS0754","otu307",3,3,1,24912
"Greece","Greece_3","BGEMIS0754","otu52",3,3,1,619
"Greece","Greece_3","BGEMIS0754","otu499",3,3,1,442
"Greece","Greece_3","BGEMIS0754","otu711",3,3,1,1468
"Greece","Greece_3","BGEMIS0754","otu1537",1,3,0.333333333333333,52
"Greece","Greece_3","BGEMIS0754","otu1878",1,3,0.333333333333333,80
"Greece","Greece_3","BGEMIS0754","otu2699",1,3,0.333333333333333,81
"Greece","Greece_3","BGEMIS0754","otu1182",2,3,0.666666666666667,140
"Greece","Greece_3","BGEMIS0754","otu1312",2,3,0.666666666666667,253
"Greece","Greece_3","BGEMIS0754","otu1408",1,3,0.333333333333333,156
"Greece","Greece_3","BGEMIS0754","otu2879",1,3,0.333333333333333,65
"Greece","Greece_3","BGEMIS0754","otu3257",1,3,0.333333333333333,39
"Greece","Greece_3","BGEMIS0754","otu2889",1,3,0.333333333333333,46
"Greece","Greece_3","BGEMIS0754","otu3849",1,3,0.333333333333333,33
"Greece","Greece_1","BGEMIS0755","otu144",3,3,1,1420
"Greece","Greece_1","BGEMIS0755","otu158",3,3,1,4208
"Greece","Greece_1","BGEMIS0755","otu173",1,3,0.333333333333333,55
"Greece","Greece_1","BGEMIS0755","otu175",3,3,1,1349
"Greece","Greece_1","BGEMIS0755","otu243",1,3,0.333333333333333,477
"Greece","Greece_1","BGEMIS0755","otu253",3,3,1,1577
"Greece","Greece_1","BGEMIS0755","otu261",3,3,1,513
"Greece","Greece_1","BGEMIS0755","otu265",2,3,0.666666666666667,202
"Greece","Greece_1","BGEMIS0755","otu274",2,3,0.666666666666667,693
"Greece","Greece_1","BGEMIS0755","otu325",3,3,1,1251
"Greece","Greece_1","BGEMIS0755","otu4",1,3,0.333333333333333,558
"Greece","Greece_1","BGEMIS0755","otu456",2,3,0.666666666666667,1578
"Greece","Greece_1","BGEMIS0755","otu567",3,3,1,172
"Greece","Greece_1","BGEMIS0755","otu747",1,3,0.333333333333333,67
"Greece","Greece_1","BGEMIS0755","otu525",3,3,1,1279
"Greece","Greece_1","BGEMIS0755","otu722",3,3,1,2357
"Greece","Greece_1","BGEMIS0755","otu786",1,3,0.333333333333333,245
"Greece","Greece_1","BGEMIS0755","otu936",1,3,0.333333333333333,117
"Greece","Greece_1","BGEMIS0755","otu1602",1,3,0.333333333333333,144
"Greece","Greece_1","BGEMIS0755","otu499",2,3,0.666666666666667,389
"Greece","Greece_1","BGEMIS0755","otu791",3,3,1,1280
"Greece","Greece_1","BGEMIS0755","otu239",1,3,0.333333333333333,73
"Greece","Greece_1","BGEMIS0755","otu956",1,3,0.333333333333333,213
"Greece","Greece_1","BGEMIS0755","otu1093",1,3,0.333333333333333,169
"Greece","Greece_1","BGEMIS0755","otu1167",2,3,0.666666666666667,288
"Greece","Greece_1","BGEMIS0755","otu1245",1,3,0.333333333333333,469
"Greece","Greece_1","BGEMIS0755","otu1271",1,3,0.333333333333333,40
"Greece","Greece_1","BGEMIS0755","otu1345",1,3,0.333333333333333,69
"Greece","Greece_1","BGEMIS0755","otu1490",2,3,0.666666666666667,286
"Greece","Greece_1","BGEMIS0755","otu1517",3,3,1,240
"Greece","Greece_1","BGEMIS0755","otu1557",1,3,0.333333333333333,166
"Greece","Greece_1","BGEMIS0755","otu1928",1,3,0.333333333333333,64
"Greece","Greece_1","BGEMIS0755","otu1933",1,3,0.333333333333333,60
"Greece","Greece_1","BGEMIS0755","otu580",1,3,0.333333333333333,239
"Greece","Greece_1","BGEMIS0755","otu646",1,3,0.333333333333333,75
"Greece","Greece_1","BGEMIS0755","otu667",2,3,0.666666666666667,2072
"Greece","Greece_1","BGEMIS0755","otu796",1,3,0.333333333333333,1158
"Greece","Greece_1","BGEMIS0755","otu980",1,3,0.333333333333333,247
"Greece","Greece_1","BGEMIS0755","otu1685",1,3,0.333333333333333,280
"Greece","Greece_1","BGEMIS0755","otu3552",1,3,0.333333333333333,44
"Greece","Greece_1","BGEMIS0755","otu1329",1,3,0.333333333333333,684
"Greece","Greece_1","BGEMIS0755","otu1612",1,3,0.333333333333333,327
"Greece","Greece_1","BGEMIS0755","otu1988",1,3,0.333333333333333,51
"Greece","Greece_1","BGEMIS0756","otu109",1,3,0.333333333333333,273
"Greece","Greece_1","BGEMIS0756","otu1181",1,3,0.333333333333333,79
"Greece","Greece_1","BGEMIS0756","otu13",1,3,0.333333333333333,47
"Greece","Greece_1","BGEMIS0756","otu140",1,3,0.333333333333333,188
"Greece","Greece_1","BGEMIS0756","otu144",3,3,1,1584
"Greece","Greece_1","BGEMIS0756","otu158",3,3,1,365
"Greece","Greece_1","BGEMIS0756","otu16",1,3,0.333333333333333,100
"Greece","Greece_1","BGEMIS0756","otu173",1,3,0.333333333333333,151
"Greece","Greece_1","BGEMIS0756","otu175",3,3,1,878
"Greece","Greece_1","BGEMIS0756","otu1917",1,3,0.333333333333333,105
"Greece","Greece_1","BGEMIS0756","otu215",1,3,0.333333333333333,60
"Greece","Greece_1","BGEMIS0756","otu243",1,3,0.333333333333333,264
"Greece","Greece_1","BGEMIS0756","otu253",3,3,1,1872
"Greece","Greece_1","BGEMIS0756","otu265",2,3,0.666666666666667,180
"Greece","Greece_1","BGEMIS0756","otu274",3,3,1,416
"Greece","Greece_1","BGEMIS0756","otu325",3,3,1,1884
"Greece","Greece_1","BGEMIS0756","otu4",2,3,0.666666666666667,496
"Greece","Greece_1","BGEMIS0756","otu456",3,3,1,898
"Greece","Greece_1","BGEMIS0756","otu564",1,3,0.333333333333333,377
"Greece","Greece_1","BGEMIS0756","otu567",2,3,0.666666666666667,92
"Greece","Greece_1","BGEMIS0756","otu724",2,3,0.666666666666667,251
"Greece","Greece_1","BGEMIS0756","otu747",1,3,0.333333333333333,134
"Greece","Greece_1","BGEMIS0756","otu92",1,3,0.333333333333333,176
"Greece","Greece_1","BGEMIS0756","otu95",1,3,0.333333333333333,473
"Greece","Greece_1","BGEMIS0756","otu525",1,3,0.333333333333333,157
"Greece","Greece_1","BGEMIS0756","otu722",1,3,0.333333333333333,718
"Greece","Greece_1","BGEMIS0756","otu936",1,3,0.333333333333333,279
"Greece","Greece_1","BGEMIS0756","otu1559",3,3,1,363
"Greece","Greece_1","BGEMIS0756","otu499",3,3,1,226
"Greece","Greece_1","BGEMIS0756","otu603",3,3,1,467
"Greece","Greece_1","BGEMIS0756","otu791",1,3,0.333333333333333,273
"Greece","Greece_1","BGEMIS0756","otu956",1,3,0.333333333333333,386
"Greece","Greece_1","BGEMIS0756","otu1067",1,3,0.333333333333333,60
"Greece","Greece_1","BGEMIS0756","otu1167",2,3,0.666666666666667,599
"Greece","Greece_1","BGEMIS0756","otu1224",1,3,0.333333333333333,427
"Greece","Greece_1","BGEMIS0756","otu1245",1,3,0.333333333333333,292
"Greece","Greece_1","BGEMIS0756","otu1342",1,3,0.333333333333333,296
"Greece","Greece_1","BGEMIS0756","otu1557",2,3,0.666666666666667,150
"Greece","Greece_1","BGEMIS0756","otu1950",1,3,0.333333333333333,202
"Greece","Greece_1","BGEMIS0756","otu2678",1,3,0.333333333333333,72
"Greece","Greece_1","BGEMIS0756","otu575",1,3,0.333333333333333,140
"Greece","Greece_1","BGEMIS0756","otu580",2,3,0.666666666666667,200
"Greece","Greece_1","BGEMIS0756","otu667",1,3,0.333333333333333,130
"Greece","Greece_1","BGEMIS0756","otu796",2,3,0.666666666666667,1116
"Greece","Greece_1","BGEMIS0756","otu980",1,3,0.333333333333333,38
"Greece","Greece_1","BGEMIS0756","otu2234",1,3,0.333333333333333,129
"Greece","Greece_1","BGEMIS0757","otu109",1,3,0.333333333333333,108
"Greece","Greece_1","BGEMIS0757","otu144",3,3,1,1983
"Greece","Greece_1","BGEMIS0757","otu158",2,3,0.666666666666667,574
"Greece","Greece_1","BGEMIS0757","otu167",2,3,0.666666666666667,122
"Greece","Greece_1","BGEMIS0757","otu173",1,3,0.333333333333333,66
"Greece","Greece_1","BGEMIS0757","otu175",3,3,1,1068
"Greece","Greece_1","BGEMIS0757","otu204",1,3,0.333333333333333,194
"Greece","Greece_1","BGEMIS0757","otu232",1,3,0.333333333333333,209
"Greece","Greece_1","BGEMIS0757","otu253",3,3,1,2197
"Greece","Greece_1","BGEMIS0757","otu265",1,3,0.333333333333333,59
"Greece","Greece_1","BGEMIS0757","otu274",1,3,0.333333333333333,295
"Greece","Greece_1","BGEMIS0757","otu325",2,3,0.666666666666667,1269
"Greece","Greece_1","BGEMIS0757","otu4",1,3,0.333333333333333,38
"Greece","Greece_1","BGEMIS0757","otu456",2,3,0.666666666666667,532
"Greece","Greece_1","BGEMIS0757","otu487",1,3,0.333333333333333,130
"Greece","Greece_1","BGEMIS0757","otu53",2,3,0.666666666666667,659
"Greece","Greece_1","BGEMIS0757","otu567",2,3,0.666666666666667,60
"Greece","Greece_1","BGEMIS0757","otu724",1,3,0.333333333333333,69
"Greece","Greece_1","BGEMIS0757","otu747",2,3,0.666666666666667,702
"Greece","Greece_1","BGEMIS0757","otu8",1,3,0.333333333333333,115
"Greece","Greece_1","BGEMIS0757","otu95",1,3,0.333333333333333,296
"Greece","Greece_1","BGEMIS0757","otu1666",1,3,0.333333333333333,198
"Greece","Greece_1","BGEMIS0757","otu2420",1,3,0.333333333333333,77
"Greece","Greece_1","BGEMIS0757","otu786",1,3,0.333333333333333,54
"Greece","Greece_1","BGEMIS0757","otu936",3,3,1,337
"Greece","Greece_1","BGEMIS0757","otu1633",1,3,0.333333333333333,116
"Greece","Greece_1","BGEMIS0757","otu603",2,3,0.666666666666667,693
"Greece","Greece_1","BGEMIS0757","otu791",3,3,1,873
"Greece","Greece_1","BGEMIS0757","otu123",1,3,0.333333333333333,40
"Greece","Greece_1","BGEMIS0757","otu1376",1,3,0.333333333333333,35
"Greece","Greece_1","BGEMIS0757","otu239",1,3,0.333333333333333,77
"Greece","Greece_1","BGEMIS0757","otu256",2,3,0.666666666666667,58
"Greece","Greece_1","BGEMIS0757","otu2654",1,3,0.333333333333333,34
"Greece","Greece_1","BGEMIS0757","otu366",1,3,0.333333333333333,55
"Greece","Greece_1","BGEMIS0757","otu956",1,3,0.333333333333333,59
"Greece","Greece_1","BGEMIS0757","otu1055",1,3,0.333333333333333,236
"Greece","Greece_1","BGEMIS0757","otu1224",1,3,0.333333333333333,214
"Greece","Greece_1","BGEMIS0757","otu1271",1,3,0.333333333333333,50
"Greece","Greece_1","BGEMIS0757","otu1345",1,3,0.333333333333333,54
"Greece","Greece_1","BGEMIS0757","otu1379",1,3,0.333333333333333,158
"Greece","Greece_1","BGEMIS0757","otu1490",1,3,0.333333333333333,102
"Greece","Greece_1","BGEMIS0757","otu1497",1,3,0.333333333333333,32
"Greece","Greece_1","BGEMIS0757","otu1517",2,3,0.666666666666667,76
"Greece","Greece_1","BGEMIS0757","otu1586",1,3,0.333333333333333,315
"Greece","Greece_1","BGEMIS0757","otu1748",1,3,0.333333333333333,70
"Greece","Greece_1","BGEMIS0757","otu1817",1,3,0.333333333333333,27
"Greece","Greece_1","BGEMIS0757","otu1928",1,3,0.333333333333333,57
"Greece","Greece_1","BGEMIS0757","otu1933",2,3,0.666666666666667,137
"Greece","Greece_1","BGEMIS0757","otu2298",1,3,0.333333333333333,120
"Greece","Greece_1","BGEMIS0757","otu2471",1,3,0.333333333333333,71
"Greece","Greece_1","BGEMIS0757","otu2678",2,3,0.666666666666667,71
"Greece","Greece_1","BGEMIS0757","otu2985",1,3,0.333333333333333,32
"Greece","Greece_1","BGEMIS0757","otu3285",1,3,0.333333333333333,40
"Greece","Greece_1","BGEMIS0757","otu646",1,3,0.333333333333333,54
"Greece","Greece_1","BGEMIS0757","otu667",2,3,0.666666666666667,1027
"Greece","Greece_1","BGEMIS0757","otu816",1,3,0.333333333333333,500
"Greece","Greece_1","BGEMIS0757","otu897",1,3,0.333333333333333,258
"Greece","Greece_1","BGEMIS0757","otu980",2,3,0.666666666666667,307
"Greece","Greece_1","BGEMIS0757","otu1225",1,3,0.333333333333333,89
"Greece","Greece_1","BGEMIS0757","otu2740",1,3,0.333333333333333,79
"Greece","Greece_1","BGEMIS0757","otu1409",1,3,0.333333333333333,98
"Greece","Greece_1","BGEMIS0757","otu3762",1,3,0.333333333333333,28
"Greece","Greece_1","BGEMIS0757","otu3280",1,3,0.333333333333333,27
"Greece","Greece_1","BGEMIS0757","otu2647",1,3,0.333333333333333,83
"Greece","Greece_1","BGEMIS0757","otu2663",1,3,0.333333333333333,95
"Greece","Greece_1","BGEMIS0757","otu2810",1,3,0.333333333333333,80
"Greece","Greece_1","BGEMIS0757","otu3372",1,3,0.333333333333333,45
"Greece","Greece_1","BGEMIS0757","otu3804",1,3,0.333333333333333,30
"Greece","Greece_2","BGEMIS0758","otu140",1,3,0.333333333333333,24
"Greece","Greece_2","BGEMIS0758","otu144",3,3,1,4945
"Greece","Greece_2","BGEMIS0758","otu167",3,3,1,1115
"Greece","Greece_2","BGEMIS0758","otu173",3,3,1,592
"Greece","Greece_2","BGEMIS0758","otu175",3,3,1,1640
"Greece","Greece_2","BGEMIS0758","otu243",3,3,1,1943
"Greece","Greece_2","BGEMIS0758","otu274",2,3,0.666666666666667,806
"Greece","Greece_2","BGEMIS0758","otu325",1,3,0.333333333333333,39
"Greece","Greece_2","BGEMIS0758","otu405",1,3,0.333333333333333,132
"Greece","Greece_2","BGEMIS0758","otu479",1,3,0.333333333333333,138
"Greece","Greece_2","BGEMIS0758","otu559",1,3,0.333333333333333,36
"Greece","Greece_2","BGEMIS0758","otu59",1,3,0.333333333333333,82
"Greece","Greece_2","BGEMIS0758","otu762",1,3,0.333333333333333,141
"Greece","Greece_2","BGEMIS0758","otu551",3,3,1,2907
"Greece","Greece_2","BGEMIS0758","otu133",1,3,0.333333333333333,93
"Greece","Greece_2","BGEMIS0758","otu525",3,3,1,322
"Greece","Greece_2","BGEMIS0758","otu594",3,3,1,2000
"Greece","Greece_2","BGEMIS0758","otu669",3,3,1,1124
"Greece","Greece_2","BGEMIS0758","otu786",3,3,1,562
"Greece","Greece_2","BGEMIS0758","otu847",1,3,0.333333333333333,123
"Greece","Greece_2","BGEMIS0758","otu1084",1,3,0.333333333333333,89
"Greece","Greece_2","BGEMIS0758","otu1177",2,3,0.666666666666667,335
"Greece","Greece_2","BGEMIS0758","otu2065",1,3,0.333333333333333,227
"Greece","Greece_2","BGEMIS0758","otu2196",1,3,0.333333333333333,27
"Greece","Greece_2","BGEMIS0758","otu603",3,3,1,1030
"Greece","Greece_2","BGEMIS0758","otu660",1,3,0.333333333333333,90
"Greece","Greece_2","BGEMIS0758","otu925",3,3,1,319
"Greece","Greece_2","BGEMIS0758","otu1055",3,3,1,426
"Greece","Greece_2","BGEMIS0758","otu1093",1,3,0.333333333333333,38
"Greece","Greece_2","BGEMIS0758","otu1229",1,3,0.333333333333333,34
"Greece","Greece_2","BGEMIS0758","otu1379",1,3,0.333333333333333,278
"Greece","Greece_2","BGEMIS0758","otu1404",2,3,0.666666666666667,264
"Greece","Greece_2","BGEMIS0758","otu1461",2,3,0.666666666666667,159
"Greece","Greece_2","BGEMIS0758","otu1557",1,3,0.333333333333333,91
"Greece","Greece_2","BGEMIS0758","otu2133",1,3,0.333333333333333,30
"Greece","Greece_2","BGEMIS0758","otu2187",1,3,0.333333333333333,65
"Greece","Greece_2","BGEMIS0758","otu2348",1,3,0.333333333333333,110
"Greece","Greece_2","BGEMIS0758","otu2774",1,3,0.333333333333333,80
"Greece","Greece_2","BGEMIS0758","otu646",3,3,1,189
"Greece","Greece_2","BGEMIS0758","otu667",1,3,0.333333333333333,111
"Greece","Greece_2","BGEMIS0758","otu716",1,3,0.333333333333333,74
"Greece","Greece_2","BGEMIS0758","otu725",3,3,1,586
"Greece","Greece_2","BGEMIS0758","otu796",1,3,0.333333333333333,71
"Greece","Greece_2","BGEMIS0758","otu980",1,3,0.333333333333333,117
"Greece","Greece_2","BGEMIS0758","otu1678",1,3,0.333333333333333,58
"Greece","Greece_2","BGEMIS0758","otu1856",1,3,0.333333333333333,74
"Greece","Greece_2","BGEMIS0758","otu1858",1,3,0.333333333333333,105
"Greece","Greece_2","BGEMIS0758","otu2349",1,3,0.333333333333333,29
"Greece","Greece_2","BGEMIS0758","otu3001",1,3,0.333333333333333,72
"Greece","Greece_2","BGEMIS0758","otu1612",1,3,0.333333333333333,47
"Greece","Greece_2","BGEMIS0758","otu3598",1,3,0.333333333333333,39
"Greece","Greece_2","BGEMIS0758","otu3684",1,3,0.333333333333333,35
"Greece","Greece_2","BGEMIS0758","otu4074",1,3,0.333333333333333,27
"Greece","Greece_2","BGEMIS0759","otu140",1,3,0.333333333333333,94
"Greece","Greece_2","BGEMIS0759","otu144",3,3,1,4248
"Greece","Greece_2","BGEMIS0759","otu151",1,3,0.333333333333333,179
"Greece","Greece_2","BGEMIS0759","otu167",3,3,1,1722
"Greece","Greece_2","BGEMIS0759","otu173",2,3,0.666666666666667,474
"Greece","Greece_2","BGEMIS0759","otu175",3,3,1,2391
"Greece","Greece_2","BGEMIS0759","otu1917",1,3,0.333333333333333,86
"Greece","Greece_2","BGEMIS0759","otu194",1,3,0.333333333333333,62
"Greece","Greece_2","BGEMIS0759","otu220",1,3,0.333333333333333,98
"Greece","Greece_2","BGEMIS0759","otu243",3,3,1,2834
"Greece","Greece_2","BGEMIS0759","otu253",1,3,0.333333333333333,74
"Greece","Greece_2","BGEMIS0759","otu274",3,3,1,2286
"Greece","Greece_2","BGEMIS0759","otu325",2,3,0.666666666666667,431
"Greece","Greece_2","BGEMIS0759","otu4",1,3,0.333333333333333,101
"Greece","Greece_2","BGEMIS0759","otu477",1,3,0.333333333333333,116
"Greece","Greece_2","BGEMIS0759","otu860",1,3,0.333333333333333,195
"Greece","Greece_2","BGEMIS0759","otu92",1,3,0.333333333333333,126
"Greece","Greece_2","BGEMIS0759","otu551",3,3,1,1385
"Greece","Greece_2","BGEMIS0759","otu525",3,3,1,4039
"Greece","Greece_2","BGEMIS0759","otu594",1,3,0.333333333333333,134
"Greece","Greece_2","BGEMIS0759","otu669",3,3,1,1331
"Greece","Greece_2","BGEMIS0759","otu722",1,3,0.333333333333333,132
"Greece","Greece_2","BGEMIS0759","otu786",3,3,1,957
"Greece","Greece_2","BGEMIS0759","otu847",3,3,1,966
"Greece","Greece_2","BGEMIS0759","otu1084",3,3,1,560
"Greece","Greece_2","BGEMIS0759","otu1602",1,3,0.333333333333333,197
"Greece","Greece_2","BGEMIS0759","otu1906",1,3,0.333333333333333,85
"Greece","Greece_2","BGEMIS0759","otu603",3,3,1,2120
"Greece","Greece_2","BGEMIS0759","otu660",3,3,1,899
"Greece","Greece_2","BGEMIS0759","otu791",1,3,0.333333333333333,101
"Greece","Greece_2","BGEMIS0759","otu925",3,3,1,894
"Greece","Greece_2","BGEMIS0759","otu370",1,3,0.333333333333333,482
"Greece","Greece_2","BGEMIS0759","otu470",2,3,0.666666666666667,385
"Greece","Greece_2","BGEMIS0759","otu1055",2,3,0.666666666666667,278
"Greece","Greece_2","BGEMIS0759","otu1067",1,3,0.333333333333333,141
"Greece","Greece_2","BGEMIS0759","otu1093",1,3,0.333333333333333,151
"Greece","Greece_2","BGEMIS0759","otu1229",2,3,0.666666666666667,190
"Greece","Greece_2","BGEMIS0759","otu1404",2,3,0.666666666666667,171
"Greece","Greece_2","BGEMIS0759","otu1461",1,3,0.333333333333333,151
"Greece","Greece_2","BGEMIS0759","otu1652",1,3,0.333333333333333,251
"Greece","Greece_2","BGEMIS0759","otu1747",1,3,0.333333333333333,81
"Greece","Greece_2","BGEMIS0759","otu1943",1,3,0.333333333333333,76
"Greece","Greece_2","BGEMIS0759","otu2133",1,3,0.333333333333333,117
"Greece","Greece_2","BGEMIS0759","otu2320",1,3,0.333333333333333,98
"Greece","Greece_2","BGEMIS0759","otu2471",1,3,0.333333333333333,86
"Greece","Greece_2","BGEMIS0759","otu2534",1,3,0.333333333333333,95
"Greece","Greece_2","BGEMIS0759","otu646",2,3,0.666666666666667,266
"Greece","Greece_2","BGEMIS0759","otu667",1,3,0.333333333333333,338
"Greece","Greece_2","BGEMIS0759","otu725",3,3,1,1543
"Greece","Greece_2","BGEMIS0759","otu816",1,3,0.333333333333333,198
"Greece","Greece_2","BGEMIS0759","otu980",2,3,0.666666666666667,160
"Greece","Greece_2","BGEMIS0759","otu1458",1,3,0.333333333333333,375
"Greece","Greece_2","BGEMIS0759","otu1810",1,3,0.333333333333333,250
